SKU_ID,Category,Vendor,Week,Store_Location,Units_Sold,Unit_Cost,Lead_Time_Days
SKU_0374,Home & Kitchen,Vendor_10,1,Store_8,23.0,198.24,6
SKU_0382,Health & Beauty,Vendor_9,1,Store_7,12.0,140.65,19
SKU_0496,Electronics,Vendor_9,30,Store_8,30.0,57.92,14
SKU_0963,Clothing,Vendor_2,18,Store_2,14.0,110.73,27
SKU_0704,Toys,Vendor_6,37,Store_1,24.0,95.91,25
SKU_0827,Clothing,Vendor_8,46,Store_7,16.0,107.32,11
SKU_0854,Clothing,Vendor_6,19,Store_2,17.0,35.33,16
SKU_0787,Clothing,Vendor_3,25,Store_1,25.0,17.37,2
SKU_0366,Health & Beauty,Vendor_9,8,Store_15,13.0,153.78,29
SKU_0624,Toys,Vendor_10,11,Store_1,11.0,168.21,11
SKU_0306,Toys,Vendor_7,23,Store_15,36.0,63.56,16
SKU_0514,Toys,Vendor_2,52,Store_8,30.0,105.0,8
SKU_0820,Toys,Vendor_7,17,Store_2,20.0,116.88,18
SKU_0761,Home & Kitchen,Vendor_4,45,Store_6,17.0,120.54,6
SKU_0303,Electronics,Vendor_10,26,Store_1,30.0,40.4,12
SKU_0764,Health & Beauty,Vendor_5,19,Store_1,19.0,24.92,18
SKU_0306,Toys,Vendor_7,51,Store_15,21.0,63.56,16
SKU_0739,Toys,Vendor_2,34,Store_3,24.0,144.84,6
SKU_0048,Health & Beauty,Vendor_2,49,Store_8,10.0,25.73,12
SKU_0306,Toys,Vendor_7,39,Store_12,27.0,63.56,16
SKU_0022,Health & Beauty,Vendor_6,47,Store_11,18.0,55.69,12
SKU_0959,Home & Kitchen,Vendor_1,25,Store_2,20.0,57.51,9
SKU_0645,Health & Beauty,Vendor_4,26,Store_4,22.0,175.69,2
SKU_0652,Clothing,Vendor_9,38,Store_13,18.0,167.95,3
SKU_0133,Toys,Vendor_5,35,Store_6,14.0,16.78,23
SKU_0241,Home & Kitchen,Vendor_8,16,Store_13,26.0,26.8,16
SKU_0664,Home & Kitchen,Vendor_7,34,Store_15,17.0,8.46,18
SKU_0875,Electronics,Vendor_1,40,Store_7,0.0,66.51,2
SKU_0544,Toys,Vendor_6,4,Store_9,17.0,138.0,2
SKU_0482,Toys,Vendor_2,34,Store_9,19.0,152.17,21
SKU_0827,Clothing,Vendor_8,31,Store_7,32.0,107.32,11
SKU_0728,Clothing,Vendor_6,33,Store_12,19.0,186.03,11
SKU_0061,Clothing,Vendor_6,14,Store_9,16.0,33.54,18
SKU_0618,Clothing,Vendor_10,37,Store_15,25.0,193.32,22
SKU_0518,Health & Beauty,Vendor_4,14,Store_3,9.0,123.47,22
SKU_0622,Clothing,Vendor_6,47,Store_1,15.0,165.56,28
SKU_0061,Clothing,Vendor_6,43,Store_9,40.0,33.54,18
SKU_0932,Electronics,Vendor_10,3,Store_9,13.0,174.67,27
SKU_0286,Health & Beauty,Vendor_5,30,Store_14,35.0,69.79,11
SKU_0873,Electronics,Vendor_9,27,Store_2,16.0,147.45,3
SKU_0670,Electronics,Vendor_2,8,Store_3,8.0,18.28,7
SKU_0591,Electronics,Vendor_2,50,Store_8,20.0,173.54,20
SKU_0680,Health & Beauty,Vendor_6,31,Store_6,33.0,128.64,16
SKU_0760,Clothing,Vendor_6,33,Store_5,15.0,177.83,12
SKU_0699,Clothing,Vendor_2,9,Store_2,39.0,91.19,2
SKU_0368,Home & Kitchen,Vendor_5,2,Store_2,20.0,61.29,25
SKU_0030,Toys,Vendor_5,11,Store_13,0.0,73.86,27
SKU_0919,Health & Beauty,Vendor_4,8,Store_12,13.0,2.63,19
SKU_0241,Home & Kitchen,Vendor_8,45,Store_10,11.0,26.8,16
SKU_0540,Toys,Vendor_8,45,Store_9,33.0,199.42,27
SKU_0384,Toys,Vendor_4,6,Store_8,,118.12,7
SKU_0858,Toys,Vendor_2,22,Store_7,20.0,165.71,23
SKU_0800,Home & Kitchen,Vendor_7,32,Store_2,19.0,7.43,25
SKU_0310,Health & Beauty,Vendor_2,31,Store_1,11.0,138.2,23
SKU_0074,Clothing,Vendor_8,25,Store_13,8.0,34.03,28
SKU_0534,Health & Beauty,Vendor_4,37,Store_1,22.0,65.29,15
SKU_0946,Home & Kitchen,Vendor_6,4,Store_7,3.0,10.74,18
SKU_0925,Home & Kitchen,Vendor_9,10,Store_2,6.0,8.1,29
SKU_0190,Home & Kitchen,Vendor_2,5,Store_4,26.0,17.13,18
SKU_0847,Toys,Vendor_9,3,Store_3,6.0,32.01,10
SKU_0114,Home & Kitchen,Vendor_3,48,Store_14,21.0,119.67,4
SKU_0151,Electronics,Vendor_2,3,Store_5,21.0,106.05,13
SKU_0685,Home & Kitchen,Vendor_10,18,Store_7,10.0,194.21,4
SKU_0210,Toys,Vendor_2,4,Store_7,23.0,160.82,29
SKU_0242,Electronics,Vendor_1,24,Store_5,25.0,95.92,20
SKU_0500,Electronics,Vendor_4,30,Store_12,21.0,91.44,12
SKU_0903,Health & Beauty,Vendor_7,52,Store_4,18.0,105.44,20
SKU_0150,Toys,Vendor_10,22,Store_13,25.0,72.14,13
SKU_0259,Clothing,Vendor_1,26,Store_3,25.0,135.84,3
SKU_0135,Home & Kitchen,Vendor_2,3,Store_9,34.0,54.55,5
SKU_0029,Toys,Vendor_8,34,Store_2,27.0,76.94,27
SKU_0209,Toys,Vendor_8,25,Store_11,26.0,132.49,9
SKU_0248,Electronics,Vendor_4,15,Store_2,35.0,33.01,26
SKU_0892,Health & Beauty,Vendor_10,7,Store_14,13.0,136.79,26
SKU_0665,Home & Kitchen,Vendor_5,49,Store_12,9.0,173.97,3
SKU_0437,Clothing,Vendor_5,15,Store_5,0.0,157.97,26
SKU_0535,Home & Kitchen,Vendor_2,22,Store_7,22.0,197.71,29
SKU_0779,Home & Kitchen,Vendor_7,14,Store_12,28.0,161.99,20
SKU_0482,Toys,Vendor_2,44,Store_1,23.0,152.17,21
SKU_0781,Clothing,Vendor_6,51,Store_1,23.0,94.39,6
SKU_0201,Clothing,Vendor_10,14,Store_11,20.0,91.22,7
SKU_0016,Clothing,Vendor_7,23,Store_12,31.0,124.2,24
SKU_0929,Electronics,Vendor_7,24,Store_10,26.0,152.99,28
SKU_0720,Clothing,Vendor_7,44,Store_7,34.0,164.0,14
SKU_0828,Toys,Vendor_8,4,Store_4,28.0,28.89,3
SKU_0344,Toys,Vendor_2,33,Store_11,29.0,141.18,14
SKU_0656,Electronics,Vendor_7,7,Store_5,19.0,158.25,28
SKU_0026,Home & Kitchen,Vendor_6,17,Store_3,25.0,92.46,16
SKU_0037,Home & Kitchen,Vendor_5,10,Store_14,27.0,127.72,19
SKU_0297,Health & Beauty,Vendor_7,5,Store_13,13.0,33.85,9
SKU_0120,Clothing,Vendor_5,38,Store_1,8.0,5.5,14
SKU_0976,Toys,Vendor_2,25,Store_7,26.0,142.6,14
SKU_0942,Health & Beauty,Vendor_8,8,Store_2,30.0,41.73,21
SKU_0598,Health & Beauty,Vendor_6,22,Store_8,4.0,180.91,27
SKU_0971,Toys,Vendor_3,3,Store_13,29.0,24.36,19
SKU_0537,Home & Kitchen,Vendor_6,38,Store_12,15.0,26.24,26
SKU_0770,Electronics,Vendor_6,30,Store_2,2.0,166.15,15
SKU_0220,Electronics,Vendor_6,42,Store_9,12.0,72.26,3
SKU_0363,Toys,Vendor_4,4,Store_6,26.0,75.54,17
SKU_0551,Home & Kitchen,Vendor_6,26,Store_10,19.0,68.69,3
SKU_0899,Electronics,Vendor_6,40,Store_10,24.0,151.42,8
SKU_0059,Toys,Vendor_1,30,Store_10,4.0,122.48,14
SKU_0785,Health & Beauty,Vendor_1,19,Store_12,27.0,170.66,8
SKU_0529,Health & Beauty,Vendor_1,42,Store_10,24.0,160.12,10
SKU_0612,Electronics,Vendor_2,26,Store_7,18.0,83.73,8
SKU_0366,Health & Beauty,Vendor_9,35,Store_11,11.0,153.78,29
SKU_0235,Electronics,Vendor_2,27,Store_7,15.0,53.62,12
SKU_0306,Toys,Vendor_7,33,Store_5,21.0,63.56,16
SKU_0942,Health & Beauty,Vendor_8,1,Store_12,20.0,41.73,21
SKU_0652,Clothing,Vendor_9,34,Store_9,20.0,167.95,3
SKU_0386,Electronics,Vendor_8,9,Store_12,26.0,186.06,13
SKU_0268,Electronics,Vendor_5,16,Store_10,31.0,127.94,27
SKU_0769,Health & Beauty,Vendor_8,41,Store_9,22.0,106.94,29
SKU_0917,Home & Kitchen,Vendor_8,32,,31.0,199.23,28
SKU_0055,Home & Kitchen,Vendor_4,51,Store_12,22.0,20.4,5
SKU_0963,Clothing,Vendor_2,46,Store_1,17.0,110.73,27
SKU_0184,Clothing,Vendor_10,38,Store_9,44.0,191.33,11
SKU_0987,Health & Beauty,Vendor_3,8,Store_11,24.0,110.7,9
SKU_0204,Electronics,Vendor_10,14,Store_6,10.0,197.68,24
SKU_0817,Electronics,Vendor_2,12,Store_15,27.0,169.73,27
SKU_0975,Toys,Vendor_7,27,Store_5,32.0,30.75,28
SKU_0966,Clothing,Vendor_4,30,Store_5,26.0,140.16,17
SKU_0568,Health & Beauty,Vendor_8,12,Store_2,7.0,85.18,10
SKU_0147,Toys,Vendor_1,23,Store_3,27.0,158.83,4
SKU_0444,Home & Kitchen,Vendor_2,33,Store_8,17.0,68.98,10
SKU_0007,Home & Kitchen,Vendor_10,2,Store_4,7.0,68.77,16
SKU_0866,Health & Beauty,Vendor_9,26,Store_14,23.0,34.72,17
SKU_0166,Clothing,Vendor_8,13,Store_11,17.0,126.6,23
SKU_0093,Home & Kitchen,Vendor_6,11,Store_2,21.0,191.55,26
SKU_0697,Toys,Vendor_10,1,Store_9,1.0,49.29,15
SKU_0446,Toys,Vendor_5,35,Store_4,23.0,189.51,25
SKU_0517,Clothing,Vendor_3,20,Store_12,5.0,34.87,6
SKU_0611,Electronics,Vendor_1,49,Store_14,17.0,27.51,5
SKU_0281,Clothing,Vendor_3,41,Store_4,17.0,137.69,18
SKU_0890,Toys,Vendor_6,28,Store_5,16.0,110.77,5
SKU_0253,Toys,Vendor_2,24,Store_12,12.0,76.45,28
SKU_0531,Clothing,Vendor_9,16,Store_2,20.0,171.66,20
SKU_0422,Toys,Vendor_9,22,Store_12,31.0,170.91,11
SKU_0606,Home & Kitchen,Vendor_4,52,Store_9,24.0,35.48,26
SKU_0564,Toys,Vendor_4,40,Store_13,17.0,50.38,24
SKU_0748,Home & Kitchen,Vendor_10,25,Store_12,25.0,160.47,24
SKU_0510,Electronics,Vendor_1,6,Store_13,10.0,63.85,29
SKU_0579,Clothing,Vendor_9,34,Store_15,13.0,8.16,8
SKU_0755,Home & Kitchen,Vendor_5,5,Store_3,28.0,65.57,29
SKU_0731,Health & Beauty,Vendor_9,48,Store_14,22.0,146.51,5
SKU_0256,Home & Kitchen,Vendor_9,41,Store_3,33.0,34.41,4
SKU_0852,Health & Beauty,Vendor_6,43,Store_9,24.0,96.62,21
SKU_0794,Clothing,Vendor_9,48,Store_1,16.0,116.69,15
SKU_0498,Electronics,Vendor_5,19,Store_9,24.0,160.07,5
SKU_0855,Toys,Vendor_3,25,Store_10,27.0,50.89,3
SKU_0255,Electronics,Vendor_9,49,Store_15,0.0,78.95,9
SKU_0165,Home & Kitchen,Vendor_6,12,Store_2,12.0,167.19,18
SKU_0335,Toys,Vendor_2,14,Store_14,24.0,35.04,15
SKU_0182,Home & Kitchen,Vendor_6,34,Store_14,15.0,172.19,5
SKU_0056,Electronics,Vendor_6,51,Store_6,28.0,52.9,19
SKU_0581,Toys,Vendor_6,25,Store_3,47.0,23.06,22
SKU_0603,Health & Beauty,Vendor_9,31,Store_11,35.0,130.85,28
SKU_0733,Toys,Vendor_2,11,Store_7,5.0,134.85,24
SKU_0161,Home & Kitchen,Vendor_5,12,Store_4,13.0,136.83,12
SKU_0860,Home & Kitchen,Vendor_7,48,Store_11,11.0,37.08,7
SKU_0940,Electronics,Vendor_6,34,Store_11,14.0,159.09,11
SKU_0587,Toys,Vendor_1,47,Store_15,20.0,198.37,5
SKU_0522,Electronics,Vendor_3,20,Store_11,29.0,102.4,11
SKU_0715,Home & Kitchen,Vendor_1,12,Store_12,33.0,80.57,6
SKU_0790,Electronics,Vendor_5,28,Store_7,14.0,118.88,23
SKU_0036,Health & Beauty,Vendor_9,26,Store_7,16.0,192.41,25
SKU_0704,Toys,Vendor_6,50,Store_15,16.0,95.91,25
SKU_0663,Electronics,Vendor_8,36,Store_6,19.0,106.0,26
SKU_0403,Electronics,Vendor_6,5,Store_3,28.0,13.34,16
SKU_0344,Toys,Vendor_2,32,Store_8,22.0,141.18,14
SKU_0032,Toys,Vendor_5,6,Store_15,34.0,90.38,23
SKU_0588,Electronics,Vendor_8,21,Store_5,33.0,16.39,29
SKU_0167,Toys,Vendor_1,37,Store_8,6.0,41.37,23
SKU_0807,Home & Kitchen,Vendor_7,51,Store_3,16.0,152.86,11
SKU_0048,Health & Beauty,Vendor_2,13,,30.0,25.73,12
SKU_0954,Health & Beauty,Vendor_10,43,Store_8,18.0,177.12,15
SKU_0499,Electronics,Vendor_6,8,Store_15,19.0,75.64,6
SKU_0379,Clothing,Vendor_8,37,Store_4,6.0,113.98,24
SKU_0009,Home & Kitchen,Vendor_10,8,Store_1,37.0,154.98,5
SKU_0600,Health & Beauty,Vendor_8,34,Store_2,26.0,161.86,6
SKU_0833,Clothing,Vendor_1,24,Store_6,20.0,80.3,29
SKU_0880,Home & Kitchen,Vendor_3,28,Store_7,0.0,170.81,22
SKU_0370,Health & Beauty,Vendor_1,48,,13.0,128.24,27
SKU_0624,Toys,Vendor_10,1,Store_15,15.0,168.21,11
SKU_0079,Toys,Vendor_3,41,Store_12,,101.23,16
SKU_0458,Home & Kitchen,Vendor_1,4,Store_13,12.0,109.42,22
SKU_0158,Health & Beauty,Vendor_6,51,Store_12,32.0,84.88,5
SKU_0049,Clothing,Vendor_1,32,Store_7,15.0,194.88,20
SKU_0458,Home & Kitchen,Vendor_1,13,Store_13,11.0,109.42,22
SKU_0830,Electronics,Vendor_8,10,Store_5,31.0,43.36,4
SKU_0687,Health & Beauty,Vendor_4,52,Store_5,45.0,55.77,16
SKU_0701,Home & Kitchen,Vendor_2,26,Store_14,14.0,125.26,3
SKU_0769,Health & Beauty,Vendor_8,12,,26.0,106.94,29
SKU_0478,Electronics,Vendor_5,32,Store_11,25.0,100.46,27
SKU_0001,Toys,Vendor_4,11,Store_11,14.0,90.27,19
SKU_0312,Home & Kitchen,Vendor_2,30,Store_13,20.0,108.66,26
SKU_0821,Electronics,Vendor_10,42,Store_15,20.0,112.82,28
SKU_0831,Toys,Vendor_9,52,Store_10,13.0,185.28,17
SKU_0883,Home & Kitchen,Vendor_2,1,Store_11,3.0,28.21,23
SKU_0189,Electronics,Vendor_6,42,Store_11,6.0,162.16,7
SKU_0700,Clothing,Vendor_4,22,Store_3,31.0,95.65,15
SKU_0111,Electronics,Vendor_1,11,Store_2,16.0,17.83,17
SKU_0183,Electronics,Vendor_4,4,Store_14,27.0,79.69,15
SKU_0707,Health & Beauty,Vendor_3,27,Store_8,23.0,171.12,7
SKU_0367,Toys,Vendor_1,31,,30.0,147.26,17
SKU_0404,Health & Beauty,Vendor_7,24,Store_8,19.0,46.59,2
SKU_0539,Clothing,Vendor_1,29,Store_10,33.0,65.96,5
SKU_0513,Electronics,Vendor_8,16,Store_7,26.0,179.6,24
SKU_0648,Health & Beauty,Vendor_10,38,Store_2,28.0,69.4,5
SKU_0010,Health & Beauty,Vendor_9,34,Store_5,21.0,54.45,14
SKU_0727,Toys,Vendor_9,34,Store_15,14.0,91.22,12
SKU_0915,Toys,Vendor_4,13,Store_15,11.0,161.7,11
SKU_0700,Clothing,Vendor_4,44,Store_13,17.0,95.65,15
SKU_0734,Clothing,Vendor_7,6,Store_3,17.0,53.12,3
SKU_0488,Home & Kitchen,Vendor_8,46,Store_4,6.0,52.59,10
SKU_0805,Clothing,Vendor_2,37,Store_2,19.0,129.86,9
SKU_0518,Health & Beauty,Vendor_4,10,Store_5,11.0,123.47,22
SKU_0186,Toys,Vendor_2,34,Store_7,27.0,22.23,26
SKU_0097,Health & Beauty,Vendor_8,15,Store_3,17.0,96.91,20
SKU_0815,Clothing,Vendor_5,45,Store_5,4.0,120.01,6
SKU_0144,Toys,Vendor_4,4,Store_10,27.0,131.83,8
SKU_0852,Health & Beauty,Vendor_6,49,Store_2,28.0,96.62,21
SKU_0193,Toys,Vendor_4,51,Store_11,4.0,52.11,21
SKU_0527,Health & Beauty,Vendor_2,51,Store_11,33.0,164.43,14
SKU_0203,Electronics,Vendor_5,43,Store_10,18.0,22.93,21
SKU_0036,Health & Beauty,Vendor_9,49,Store_2,39.0,192.41,25
SKU_0260,Clothing,Vendor_9,18,Store_11,13.0,100.22,29
SKU_0924,Health & Beauty,Vendor_10,19,Store_12,16.0,52.7,26
SKU_0809,Electronics,Vendor_2,15,Store_9,0.0,69.27,3
SKU_0387,Clothing,Vendor_4,35,Store_4,13.0,156.95,20
SKU_0277,Health & Beauty,Vendor_9,37,Store_5,21.0,55.33,16
SKU_0037,Home & Kitchen,Vendor_5,42,Store_10,5.0,127.72,19
SKU_0818,Electronics,Vendor_1,28,Store_12,18.0,107.15,21
SKU_0546,Health & Beauty,Vendor_9,31,Store_15,33.0,7.81,16
SKU_0304,Health & Beauty,Vendor_7,31,Store_15,22.0,176.2,2
SKU_0629,Toys,Vendor_7,52,Store_7,17.0,107.47,18
SKU_0464,Clothing,Vendor_9,24,,33.0,86.87,27
SKU_0765,Clothing,Vendor_5,3,Store_14,13.0,32.56,7
SKU_0536,Health & Beauty,Vendor_4,41,Store_3,17.0,98.1,15
SKU_0879,Health & Beauty,Vendor_10,18,Store_11,36.0,31.3,11
SKU_0233,Toys,Vendor_3,26,Store_7,17.0,4.06,17
SKU_0759,Health & Beauty,Vendor_9,49,Store_13,25.0,130.0,22
SKU_0432,Electronics,Vendor_2,10,Store_5,24.0,110.57,17
SKU_0650,Clothing,Vendor_10,13,Store_15,17.0,125.98,10
SKU_0840,Home & Kitchen,Vendor_2,12,Store_5,14.0,76.21,24
SKU_0389,Electronics,Vendor_5,38,Store_1,14.0,170.84,3
SKU_0718,Clothing,Vendor_8,7,Store_5,,163.7,7
SKU_0818,Electronics,Vendor_1,20,Store_7,14.0,107.15,21
SKU_0176,Clothing,Vendor_8,20,Store_9,32.0,27.19,6
SKU_0318,Clothing,Vendor_7,10,Store_2,20.0,150.41,18
SKU_0216,Home & Kitchen,Vendor_10,49,Store_8,10.0,198.33,11
SKU_0901,Home & Kitchen,Vendor_5,28,Store_3,7.0,61.88,10
SKU_0948,Toys,Vendor_6,35,Store_5,21.0,127.32,24
SKU_0047,Clothing,Vendor_2,38,Store_7,16.0,77.74,2
SKU_0653,Home & Kitchen,Vendor_10,1,Store_3,21.0,58.49,9
SKU_0691,Health & Beauty,Vendor_8,29,Store_3,0.0,82.58,18
SKU_0063,Health & Beauty,Vendor_2,40,Store_12,34.0,25.29,17
SKU_0601,Home & Kitchen,Vendor_9,3,Store_5,16.0,13.7,26
SKU_0361,Toys,Vendor_8,42,Store_1,15.0,147.63,7
SKU_0657,Electronics,Vendor_9,39,Store_12,29.0,115.52,7
SKU_0672,Electronics,Vendor_6,24,,17.0,93.96,21
SKU_0256,Home & Kitchen,Vendor_9,34,Store_15,11.0,34.41,4
SKU_0188,Electronics,Vendor_5,2,Store_14,20.0,188.68,16
SKU_0087,Electronics,Vendor_3,34,Store_12,0.0,43.97,25
SKU_0186,Toys,Vendor_2,48,Store_6,8.0,22.23,26
SKU_0519,Health & Beauty,Vendor_7,19,Store_11,6.0,73.89,15
SKU_0450,Clothing,Vendor_8,36,Store_14,27.0,144.56,20
SKU_0148,Home & Kitchen,Vendor_5,36,Store_12,5.0,82.15,29
SKU_0270,Toys,Vendor_6,30,Store_9,28.0,195.72,10
SKU_0925,Home & Kitchen,Vendor_9,1,,22.0,8.1,29
SKU_0822,Toys,Vendor_10,48,Store_13,14.0,22.84,18
SKU_0919,Health & Beauty,Vendor_4,22,Store_13,18.0,2.63,19
SKU_0617,Toys,Vendor_4,21,Store_5,29.0,7.38,23
SKU_0469,Electronics,Vendor_6,18,Store_9,31.0,172.67,21
SKU_0775,Clothing,Vendor_5,16,Store_4,21.0,90.87,2
SKU_0889,Clothing,Vendor_2,8,Store_6,24.0,149.68,23
SKU_0791,Home & Kitchen,Vendor_2,8,Store_10,2.0,46.8,8
SKU_0478,Electronics,Vendor_5,1,Store_3,33.0,100.46,27
SKU_0064,Clothing,Vendor_5,36,Store_6,25.0,47.02,25
SKU_0845,Health & Beauty,Vendor_9,7,Store_2,13.0,19.46,21
SKU_0449,Electronics,Vendor_2,13,Store_6,7.0,6.36,3
SKU_0835,Health & Beauty,Vendor_3,26,Store_3,29.0,31.12,11
SKU_0143,Toys,Vendor_3,30,Store_11,16.0,36.4,9
SKU_0609,Clothing,Vendor_8,13,Store_7,21.0,46.89,16
SKU_0074,Clothing,Vendor_8,49,Store_12,29.0,34.03,28
SKU_0302,Health & Beauty,Vendor_6,25,Store_4,18.0,57.02,12
SKU_0276,Home & Kitchen,Vendor_10,23,Store_2,5.0,151.13,12
SKU_0536,Health & Beauty,Vendor_4,12,Store_10,24.0,98.1,15
SKU_0618,Clothing,Vendor_10,27,Store_13,11.0,193.32,22
SKU_0788,Toys,Vendor_10,30,Store_3,11.0,109.42,14
SKU_0305,Home & Kitchen,Vendor_5,5,Store_9,33.0,132.2,18
SKU_0070,Toys,Vendor_1,51,Store_7,24.0,165.41,24
SKU_0084,Health & Beauty,Vendor_3,21,Store_11,24.0,107.43,14
SKU_0674,Toys,Vendor_8,7,Store_13,22.0,69.48,22
SKU_0625,Clothing,Vendor_10,37,Store_6,23.0,196.4,11
SKU_0201,Clothing,Vendor_10,45,Store_1,11.0,91.22,7
SKU_0294,Toys,Vendor_9,26,Store_10,26.0,116.28,12
SKU_0180,Electronics,Vendor_9,6,Store_12,31.0,162.52,23
SKU_0003,Home & Kitchen,Vendor_5,34,Store_15,8.0,5.13,15
SKU_0971,Toys,Vendor_3,8,Store_13,19.0,24.36,19
SKU_0769,Health & Beauty,Vendor_8,29,Store_5,25.0,106.94,29
SKU_0745,Home & Kitchen,Vendor_8,45,Store_7,18.0,174.58,4
SKU_0535,Home & Kitchen,Vendor_2,13,Store_4,10.0,197.71,29
SKU_0772,Electronics,Vendor_2,18,Store_12,16.0,164.36,23
SKU_0688,Electronics,Vendor_5,30,Store_12,29.0,95.63,5
SKU_0869,Clothing,Vendor_10,33,Store_7,22.0,31.8,28
SKU_0620,Toys,Vendor_7,16,Store_9,2.0,142.12,18
SKU_0749,Electronics,Vendor_3,12,Store_11,8.0,133.21,20
SKU_0740,Health & Beauty,Vendor_3,37,Store_8,21.0,172.85,9
SKU_0565,Toys,Vendor_7,15,Store_9,10.0,24.36,14
SKU_0124,Home & Kitchen,Vendor_8,10,Store_5,13.0,113.76,5
SKU_0588,Electronics,Vendor_8,35,Store_2,18.0,16.39,29
SKU_0133,Toys,Vendor_5,6,Store_8,24.0,16.78,23
SKU_0715,Home & Kitchen,Vendor_1,29,Store_1,24.0,80.57,6
SKU_0339,Health & Beauty,Vendor_7,5,Store_14,25.0,175.1,23
SKU_0357,Toys,Vendor_5,12,Store_14,31.0,165.38,19
SKU_0071,Electronics,Vendor_4,14,Store_6,34.0,57.38,27
SKU_0577,Clothing,Vendor_9,26,Store_13,0.0,169.06,9
SKU_0230,Toys,Vendor_1,34,Store_15,11.0,47.11,21
SKU_0161,Home & Kitchen,Vendor_5,19,Store_3,18.0,136.83,12
SKU_0549,Electronics,Vendor_1,2,Store_2,48.0,77.05,9
SKU_0333,Electronics,Vendor_6,24,Store_8,28.0,37.32,27
SKU_0526,Toys,Vendor_2,3,Store_12,5.0,147.06,21
SKU_0923,Health & Beauty,Vendor_4,40,Store_6,13.0,63.76,22
SKU_0326,Electronics,Vendor_10,20,Store_13,38.0,78.3,23
SKU_0594,Clothing,Vendor_1,3,Store_3,28.0,15.56,10
SKU_0205,Toys,Vendor_6,13,Store_9,32.0,89.77,29
SKU_0439,Toys,Vendor_8,37,Store_1,13.0,99.91,13
SKU_0727,Toys,Vendor_9,36,Store_13,,91.22,12
SKU_0659,Electronics,Vendor_10,40,Store_12,23.0,51.96,16
SKU_0924,Health & Beauty,Vendor_10,30,Store_12,16.0,52.7,26
SKU_0618,Clothing,Vendor_10,1,Store_7,8.0,193.32,22
SKU_0006,Clothing,Vendor_8,23,Store_11,21.0,121.44,25
SKU_0265,Toys,Vendor_3,18,Store_9,25.0,176.1,13
SKU_0209,Toys,Vendor_8,21,Store_1,14.0,132.49,9
SKU_0477,Toys,Vendor_10,30,Store_8,7.0,159.21,2
SKU_0350,Health & Beauty,Vendor_9,17,Store_8,10.0,65.78,12
SKU_0752,Toys,Vendor_10,45,Store_1,39.0,110.82,21
SKU_0635,Electronics,Vendor_6,9,Store_10,30.0,54.14,5
SKU_0543,Clothing,Vendor_4,16,Store_11,23.0,27.71,6
SKU_0150,Toys,Vendor_10,24,Store_11,14.0,72.14,13
SKU_0513,Electronics,Vendor_8,8,Store_12,10.0,179.6,24
SKU_0345,Clothing,Vendor_3,48,Store_11,22.0,12.46,4
SKU_0512,Toys,Vendor_10,49,Store_9,8.0,40.78,16
SKU_0480,Health & Beauty,Vendor_2,3,Store_9,6.0,174.68,14
SKU_0097,Health & Beauty,Vendor_8,51,Store_8,37.0,96.91,20
SKU_0225,Electronics,Vendor_3,42,Store_6,36.0,86.01,26
SKU_0431,Clothing,Vendor_9,26,Store_11,29.0,147.02,9
SKU_0166,Clothing,Vendor_8,25,Store_9,8.0,126.6,23
SKU_0229,Home & Kitchen,Vendor_4,14,Store_11,22.0,156.93,8
SKU_0779,Home & Kitchen,Vendor_7,27,Store_4,27.0,161.99,20
SKU_0647,Home & Kitchen,Vendor_6,37,Store_3,12.0,67.42,20
SKU_0920,Toys,Vendor_2,3,Store_12,11.0,128.76,4
SKU_0022,Health & Beauty,Vendor_6,3,Store_15,22.0,55.69,12
SKU_0925,Home & Kitchen,Vendor_9,17,Store_14,22.0,8.1,29
SKU_0947,Clothing,Vendor_5,45,Store_2,30.0,69.67,22
SKU_0211,Home & Kitchen,Vendor_9,49,Store_13,20.0,22.86,27
SKU_0490,Clothing,Vendor_8,11,Store_5,21.0,112.92,27
SKU_0207,Health & Beauty,Vendor_9,2,Store_14,31.0,9.53,16
SKU_0136,Home & Kitchen,Vendor_7,50,Store_2,14.0,37.2,14
SKU_0112,Home & Kitchen,Vendor_9,16,Store_11,37.0,155.79,19
SKU_0544,Toys,Vendor_6,12,Store_3,17.0,138.0,2
SKU_0780,Electronics,Vendor_3,20,Store_12,7.0,44.78,23
SKU_0931,Clothing,Vendor_1,1,Store_14,28.0,8.05,28
SKU_0905,Toys,Vendor_9,17,Store_5,20.0,89.36,11
SKU_0863,Home & Kitchen,Vendor_8,30,Store_8,15.0,48.54,11
SKU_0317,Home & Kitchen,Vendor_10,32,Store_14,28.0,4.18,27
SKU_0165,Home & Kitchen,Vendor_6,1,Store_10,31.0,167.19,18
SKU_0137,Toys,Vendor_10,44,Store_1,27.0,138.94,24
SKU_0557,Home & Kitchen,Vendor_2,1,Store_14,20.0,180.46,3
SKU_0289,Home & Kitchen,Vendor_8,43,Store_4,23.0,149.2,26
SKU_0841,Health & Beauty,Vendor_2,1,Store_12,15.0,95.85,8
SKU_0175,Toys,Vendor_9,7,Store_3,25.0,31.55,14
SKU_0442,Health & Beauty,Vendor_5,45,Store_15,8.0,145.58,11
SKU_0399,Toys,Vendor_8,36,Store_9,12.0,180.97,14
SKU_0280,Home & Kitchen,Vendor_8,34,Store_11,31.0,23.37,10
